Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price
8519,53,1.0,38.450088291647646,38.31711763802139,1.0,8,19.0,2018,0.049637257,B,B,34,7759,0,229.0,1,3,B,195474.2991267647
5420,27,2.0,55.22535790278945,33.57334787232359,9.0,8,9.0,1999,0.041116354,B,B,53,14892,4,,1,4,B,85164.82761515408
5858,27,2.0,42.848301557777894,39.85589050329737,1.0,11,1.0,2014,0.072157581,B,B,2,629,1,,0,0,A,143287.01834503392
15648,122,3.0,77.46530404780913,48.23656951021771,10.0,6,10.0,1996,0.033493708,B,B,66,10573,1,1322.0,3,8,B,300585.25750553
2403,1,1.0,40.3291743302681,21.91015801032771,9.0,15,17.0,2014,0.007122317,B,B,1,264,0,,0,1,B,148273.57814752
13533,27,2.0,64.06182893506437,68.78824055779,1.0,20,22.0,2017,0.211401214,B,B,9,1892,0,,0,1,B,145700.62016958132
9717,27,2.0,55.0640411323455,32.38452483524833,11.0,10,17.0,2018,0.011654127,B,B,4,915,0,,0,0,B,136794.5800360356
11999,12,2.0,56.81555502030263,29.22619072035405,8.0,3,12.0,1981,0.090799103,B,B,74,19083,2,,5,15,B,218879.94247932645
2027,27,1.0,38.98449069122291,39.85688503435589,0.0,9,16.0,2014,0.011654127,B,B,4,915,0,,0,0,B,107566.05820579457
692,84,1.0,33.22250524274529,22.6614531781958,5.0,6,5.0,1961,0.14966637300000002,B,B,22,4789,2,4087.0,4,1,B,143121.97547171748
12803,6,2.0,52.00033542738163,,1.0,9,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,169080.52363820994
3178,112,3.0,59.08589772126491,44.149627192976816,5.0,7,9.0,1977,0.069660344,B,B,31,6119,4,,1,2,B,264107.8689094786
14282,23,1.0,40.257605185299695,,1.0,4,12.0,1977,0.034656082000000005,B,B,0,168,0,,0,0,B,96769.33047835618
8774,93,1.0,42.46700604974729,18.434684725713996,7.0,2,15.0,2009,0.041116354,B,B,53,14892,4,,1,4,B,158613.11824994624
12646,9,3.0,80.3705565763139,,1.0,11,18.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,228906.01163297746
6387,90,2.0,51.099283781265314,32.0789701369201,6.0,8,12.0,1969,0.265088676,B,B,37,5288,0,1937.0,3,2,B,192761.99285097572
11107,31,1.0,40.796772799421376,23.192709678750468,8.0,7,17.0,1998,0.151346216,B,A,32,5889,10,830.0,4,1,B,214312.15631516863
15346,30,1.0,37.38757761984704,4.699897655488341,1.0,14,22.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,109553.12948494212
9823,27,1.0,48.455708072978894,,0.0,1,0.0,1977,0.011654127,B,B,4,915,0,,0,0,B,114606.93674557973
4662,93,2.0,50.16020413917922,34.702593944815156,6.0,4,12.0,1976,0.521867054,B,B,25,6149,0,,0,0,B,155776.93099642431
7158,28,2.0,56.62459587065694,35.6780715608013,9.0,13,17.0,2006,0.333891544,B,B,30,6564,1,,0,0,B,273916.5693595586
5234,30,1.0,29.947690611033767,,1.0,11,22.0,2018,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,99110.57738873512
8392,27,2.0,56.85306308729157,,0.0,13,0.0,1977,0.011654127,B,B,4,915,0,,0,0,B,146652.39000885224
7907,126,2.0,55.22052909942096,32.412517887046945,7.0,5,12.0,1954,0.486245621,B,B,13,2514,19,,0,6,B,73902.14685023362
16526,57,2.0,62.18171689183713,,1.0,8,17.0,1977,0.407276235,A,B,9,1768,0,370.0,0,0,A,196401.95821222468
279,1,2.0,54.68041727424471,36.931288295314936,9.0,14,17.0,2007,0.025609157,B,B,33,5261,0,240.0,3,1,B,237699.79183914274
15494,63,1.0,51.94763755707947,50.902853412780246,10.0,10,25.0,2018,0.23861713,B,B,26,3889,6,705.0,3,6,B,263892.4891331806
2288,137,2.0,39.38162970697292,24.09210614605005,7.0,7,9.0,1965,0.049863387,B,B,18,3746,9,75.0,3,1,B,212498.64563468355
8828,58,2.0,69.84306731684549,,1.0,2,3.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,145337.7341838022
7880,52,2.0,62.5312266838129,63.144078460304854,0.0,12,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,155654.65323740788
14511,59,3.0,91.94865588055792,4.575279359968644,1.0,15,20.0,2014,0.019508796,B,B,37,7687,11,176.0,5,5,B,451714.46441038296
449,108,2.0,60.74938321403846,35.931897976696426,8.0,8,7.0,1958,0.0,B,B,25,5027,4,46.0,1,1,B,441313.8301895504
67,41,1.0,38.80938323191072,19.350352838648266,8.0,1,17.0,1985,0.036122292,B,B,24,4378,0,1036.0,1,1,B,178673.3604580136
15162,27,1.0,39.74845402055246,39.02519429208268,1.0,6,6.0,2019,0.011654127,B,B,4,915,0,,0,0,B,122075.42629639432
10037,23,1.0,45.01710227423831,19.46073085284176,8.0,17,17.0,2016,0.075778755,B,B,6,1437,3,,0,2,B,89333.63676804007
1058,61,2.0,54.413006079578714,32.45708997289704,8.0,14,16.0,1981,0.300322518,B,B,52,10311,6,,1,9,B,271197.1899793478
14420,22,1.0,38.865333656256816,,1.0,14,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B,133446.61591698937
454,1,3.0,79.55167921674926,,1.0,11,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,221008.45638640007
2382,9,2.0,56.51326147831565,34.85582068965107,8.0,14,14.0,1997,0.161531741,B,B,25,5648,1,30.0,2,4,B,196626.87668100692
15413,93,3.0,78.26453604633366,41.65571364710964,11.0,7,24.0,2012,0.050900058,B,B,43,10621,1,30.0,2,3,B,311756.18582742626
3302,30,2.0,104.51189447454391,86.46017109365864,6.0,25,39.0,2009,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,193885.91811425524
11595,27,2.0,71.74048016200544,35.289400353458056,12.0,1,16.0,2017,0.017647053,B,B,2,469,0,,0,0,B,175447.66410627787
1754,6,1.0,61.97842318663597,3.9432987490856637,1.0,1,1.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,177116.3397008713
11673,143,3.0,73.70031204278754,50.08705066636993,8.0,8,8.0,1964,0.049863387,B,B,18,3746,9,75.0,3,1,B,415251.3542704138
12464,1,2.0,61.12303072263193,,1.0,15,20.0,1977,0.007122317,B,B,1,264,0,,0,1,B,203425.98654397926
588,119,3.0,54.569412997703544,39.064349480551684,5.0,5,5.0,1966,0.000995363,B,B,42,7651,1,,1,5,B,182752.50197541574
2820,44,2.0,48.68480716964468,30.304909782304307,5.0,11,12.0,1972,0.122190486,B,B,25,4724,2,1308.0,1,3,B,195258.53581657575
15428,58,2.0,69.30460142764599,65.85868907367073,10.0,6,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,154478.30907079956
7462,1,2.0,63.58626812871787,,1.0,21,22.0,1977,0.007122317,B,B,1,264,0,,0,1,B,207953.7459538256
11674,27,1.0,34.24306688017204,,0.0,20,25.0,1977,0.072157581,B,B,2,629,1,,0,0,A,113310.32774634866
15448,1,2.0,65.72345173734895,66.14141866348096,1.0,5,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,201704.63967104445
707,31,3.0,80.04247669816874,46.230222393934746,8.0,6,5.0,1957,0.151346216,B,A,32,5889,10,830.0,4,1,B,425905.8071380647
3364,67,1.0,43.95248876419555,23.41856307627001,8.0,7,14.0,1986,0.0077202819999999985,B,B,38,4788,2,,0,4,B,186290.42796915528
4094,61,2.0,47.749629041566784,32.23232083117497,6.0,4,12.0,1975,0.300322518,B,B,52,10311,6,,1,9,B,245818.04275255202
7196,8,2.0,45.263168383960654,31.251545487956196,4.0,9,9.0,1973,0.458174486,B,A,26,4439,1,1130.0,1,5,B,204126.84768895557
892,74,1.0,48.16639415901509,50.04432863137967,0.0,3,16.0,2018,0.075778755,B,B,6,1437,3,,0,2,B,167878.0111575019
9893,9,3.0,77.77144012153497,45.656361548232354,10.0,7,14.0,1994,0.069753361,B,B,53,13670,4,,1,11,B,350021.3868254705
7859,123,2.0,72.6039431171796,32.08951839890544,11.0,8,16.0,2007,0.0,B,B,47,11319,0,1145.0,3,5,B,354283.3832572565
3402,39,2.0,46.90953991511507,28.915431223787213,5.0,6,9.0,1969,0.428825818,B,B,25,5011,8,730.0,0,2,B,177675.20602939234
10070,27,3.0,103.68354886559355,102.88655594416777,1.0,9,1.0,2018,0.072157581,B,B,2,629,1,,0,0,A,227866.3504896008
1064,53,3.0,82.67693253331308,,0.0,5,0.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B,297390.6809948727
7647,84,3.0,73.34999392443494,46.799918514255545,9.0,2,17.0,2005,0.14966637300000002,B,B,22,4789,2,4087.0,4,1,B,311640.0619635161
2438,85,1.0,50.66927137958567,48.04296665766436,1.0,16,16.0,2018,0.072157581,B,B,2,629,1,,0,0,A,135862.01311987988
6820,21,1.0,39.17128133969339,22.63680229684761,8.0,1,17.0,1994,0.394094211,B,B,3,662,0,35.0,0,0,B,136624.1546853731
4719,111,4.0,95.84985870708992,63.189426466846896,10.0,3,17.0,1981,0.135649789,B,B,46,7960,6,350.0,3,11,B,452351.0203463728
14603,27,2.0,63.59687995090474,33.92625728503763,12.0,12,17.0,2014,0.017647053,B,B,2,469,0,,0,0,B,170957.40022229243
3581,53,3.0,60.184972539848864,46.45381411376093,5.0,7,5.0,1967,0.341071945,B,B,27,5664,48,2300.0,3,11,B,240824.08972878012
12460,90,1.0,36.29233142680017,23.18001410549445,9.0,8,12.0,1972,0.265088676,B,B,37,5288,0,1937.0,3,2,B,155064.1769599567
1769,9,3.0,75.55269607697855,49.4531927830421,9.0,11,17.0,1991,0.161531741,B,B,25,5648,1,30.0,2,4,B,300677.0784241987
4132,1,2.0,55.958388457464196,33.5392668951061,9.0,7,17.0,1977,0.025609157,B,B,33,5261,0,240.0,3,1,B,239013.69663765212
14432,45,2.0,58.46616484713579,,1.0,16,17.0,2017,0.195781053,B,B,23,5212,6,,3,2,B,338049.43849194515
16391,57,2.0,56.38477330543139,30.57114898010994,8.0,4,12.0,1983,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A,213877.55976290046
13625,6,1.0,38.38558369992457,,1.0,3,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,121189.93206048464
14086,85,2.0,53.04698160956182,33.49787537267429,9.0,3,16.0,1981,0.037177818,B,B,52,11217,1,2300.0,1,7,B,243529.5045962189
4745,119,3.0,59.8508620366005,45.15161889836667,5.0,3,5.0,1963,0.000995363,B,B,42,7651,1,,1,5,B,209790.53776397262
11426,0,2.0,56.72437689656864,32.60223545838386,8.0,9,12.0,1982,0.006076152,B,B,30,5285,0,645.0,6,6,B,164687.82495689546
6696,166,3.0,56.56519984790246,38.49405756772612,3.0,3,9.0,1964,0.174739084,B,B,17,3379,9,100.0,0,3,B,253259.4490363325
724,9,1.0,39.43435022061821,22.228176373701135,8.0,12,14.0,1994,0.161531741,B,B,25,5648,1,30.0,2,4,B,140960.9741192203
9832,46,2.0,55.35041258075493,36.56679018176029,9.0,1,17.0,1985,0.188783766,B,B,31,6137,4,,0,1,B,201547.36138178862
5798,59,3.0,109.6989261856507,,3.0,16,22.0,1977,0.019508796,B,B,37,7687,11,176.0,5,5,B,524279.24015467346
9947,23,1.0,29.87903560569668,31.264386707741775,1.0,12,0.0,1977,0.034656082000000005,B,B,0,168,0,,0,0,B,67898.29126565855
10404,6,1.0,43.61343183013236,3.668460197699559,1.0,3,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B,128710.47229302686
1384,21,2.0,44.75458899466805,31.76699330174301,6.0,2,9.0,1974,0.194489265,B,B,47,8004,3,125.0,3,5,B,174185.83399442222
9809,8,3.0,77.06482781666155,49.57672390407676,10.0,7,17.0,1991,0.219006007,B,B,28,6746,3,,1,4,B,317872.96797546506
2598,37,3.0,60.49246531901517,45.495221517928194,5.0,11,9.0,1970,0.17891679600000002,B,B,18,3594,4,192.0,1,5,B,342522.4992160475
3428,108,3.0,110.20396948700356,59.27070227635576,12.0,19,28.0,2007,0.019508796,B,B,37,7687,11,176.0,5,5,B,146061.7305650271
491,117,3.0,65.43747065373229,40.225576127195076,8.0,8,12.0,1982,0.0,B,B,33,7425,1,,2,5,B,386569.2558412736
10611,29,4.0,126.11454628276763,81.00872687545352,11.0,7,30.0,2012,0.069660344,B,B,31,6119,4,,1,2,B,293413.0033686879
7863,46,2.0,45.692816266656884,28.749229884304476,6.0,8,9.0,1969,0.0,B,B,47,11319,0,1145.0,3,5,B,215428.65255837396
2159,30,1.0,33.227093436066305,32.639165979328084,1.0,4,4.0,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,65949.31588144154
12807,27,1.0,44.417335213280325,41.40943713368492,1.0,12,12.0,2015,0.017647053,B,B,2,469,0,,0,0,B,143706.02322374706
247,23,3.0,68.06647432931706,67.98241139978391,10.0,9,10.0,2014,0.034656082000000005,B,B,0,168,0,,0,0,B,128332.76824973804
3647,46,2.0,52.04639825129654,52.809737882455074,1.0,4,1.0,2013,0.0,B,B,47,11319,0,1145.0,3,5,B,289807.2718221032
5394,42,1.0,45.71249436050972,23.87675243925274,9.0,21,24.0,2006,0.158249043,B,B,21,5731,0,,1,0,B,173377.872561669
8923,27,1.0,44.21819047087075,20.204495068815998,7.0,15,17.0,1977,0.017647053,B,B,2,469,0,,0,0,B,125555.54871601102
1100,23,2.0,60.35785475364994,61.668383013630525,1.0,6,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,165801.29773367586
16399,61,2.0,47.47107346074108,29.609720798263826,5.0,3,9.0,1982,0.300322518,B,B,52,10311,6,,1,9,B,214443.64536911628
6900,116,2.0,68.98745269190185,47.64975135836188,7.0,6,6.0,1968,1.8e-09,B,B,16,3681,73,1815.0,2,5,B,324251.2912779721
15568,23,1.0,40.57622800575085,,1.0,9,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,111201.96367365189
16368,58,2.0,70.2909468382544,70.0527303952925,0.0,17,0.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,228492.9398903618
1912,62,3.0,87.12725548755304,,1.0,6,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A,228148.4451774364
12197,89,2.0,59.51445915046053,33.862106941480974,7.0,4,5.0,1960,0.151346216,B,A,32,5889,10,830.0,4,1,B,310005.64873710234
15945,91,2.0,45.478148987105435,32.34508070784824,6.0,1,5.0,1963,0.333891544,B,B,30,6564,1,,0,0,B,168824.46570292825
952,85,1.0,32.810195476303825,20.858456452382732,6.0,7,9.0,1979,0.037177818,B,B,52,11217,1,2300.0,1,7,B,160923.49260868048
10533,110,1.0,38.09219529990585,22.674757139842768,7.0,13,17.0,2011,0.033493708,B,B,66,10573,1,1322.0,3,8,B,215708.31558194227
1040,27,2.0,65.08889204329229,,1.0,10,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A,179525.64168486735
4017,42,3.0,78.61932983649368,44.798829532139095,12.0,4,12.0,2008,0.158249043,B,B,21,5731,0,,1,0,B,324218.91472729284
4811,23,4.0,110.0752765682856,113.83042528173088,0.0,1,3.0,2016,0.034656082000000005,B,B,0,168,0,,0,0,B,238325.6392508245
1313,95,2.0,44.49564422009545,30.37781432125763,5.0,5,5.0,1934,0.341071945,B,B,27,5664,48,2300.0,3,11,B,293249.1067614061
6784,61,3.0,80.40406702794145,47.94436925662613,10.0,19,17.0,1989,0.300322518,B,B,52,10311,6,,1,9,B,358747.7777784219
818,87,3.0,63.166950894805886,39.003715054612215,8.0,3,9.0,1979,0.100455735,B,B,43,7227,0,,1,6,A,249114.53752528995
3732,112,1.0,20.213127721198227,13.800281080558724,3.0,5,9.0,1974,0.069660344,B,B,31,6119,4,,1,2,B,113050.22991409188
1087,47,1.0,44.650885916614726,23.416745286906465,8.0,12,12.0,1978,0.101872465,B,B,23,4583,3,,3,3,B,182353.07202887489
1461,119,2.0,48.83541565642385,30.431531467425604,5.0,10,12.0,1968,0.000995363,B,B,42,7651,1,,1,5,B,204503.8385172403
7626,163,3.0,60.51800003180038,49.38824304009468,5.0,1,5.0,1962,0.007658515,B,B,35,7077,56,2301.0,3,19,B,221076.19512725665
953,23,2.0,56.95459365604312,,1.0,5,1.0,1977,0.034656082000000005,B,B,0,168,0,,0,0,B,99997.34658107474
4645,54,2.0,76.31285054725404,,0.0,14,0.0,1977,0.006076152,B,B,30,5285,0,645.0,6,6,B,466730.8053327907
2618,1,1.0,41.07751179803863,,7.0,2,17.0,2016,0.007122317,B,B,1,264,0,,0,1,B,139830.86429014438
9354,32,2.0,47.25960319440146,29.059619898947467,6.0,6,9.0,1971,0.135649789,B,B,46,7960,6,350.0,3,11,B,232872.47361338558
4690,61,2.0,40.389752189768565,21.672747932804686,8.0,16,4.0,1981,0.300322518,B,B,52,10311,6,,1,9,B,193247.80147331167
460,27,2.0,62.118030476169274,62.573358794006396,1.0,7,1.0,2014,0.072157581,B,B,2,629,1,,0,0,A,194555.6354749247
2100,63,1.0,31.191138535479695,19.361072492652518,6.0,3,5.0,1967,0.23861713,B,B,26,3889,6,705.0,3,6,B,169489.51141864748
13118,40,3.0,56.249800142240936,45.04857189792797,5.0,3,5.0,1961,0.210473241,B,B,11,2398,2,1994.0,3,0,B,246792.70044877296
12710,9,2.0,54.62841084045043,32.59560640259177,8.0,7,12.0,1988,0.136244425,B,B,11,2370,0,,0,1,B,203845.22784094847
16106,116,1.0,57.985539065116434,26.349671738313152,12.0,13,14.0,2016,1.8e-09,B,B,16,3681,73,1815.0,2,5,B,362927.5188976107
8244,6,1.0,42.8257163619946,,1.0,9,1.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,119710.50615833825
6473,52,2.0,63.58359855300554,63.92320807567014,1.0,7,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,211333.9810893232
12633,27,3.0,81.86716565092506,81.88454797087553,0.0,12,19.0,1977,0.211401214,B,B,9,1892,0,,0,1,B,182228.52002951183
16443,29,1.0,37.475051014516296,17.952279245497827,6.0,1,5.0,1960,0.086885265,B,B,10,2277,2,1547.0,0,0,B,118162.88603113894
2463,47,2.0,63.66791602134554,35.29428392026611,12.0,16,14.0,2007,0.197367951,B,B,8,2423,1,32.0,0,1,B,252679.38523463556
5575,27,1.0,41.94191174234835,4.437475127427662,0.0,10,0.0,2016,0.211401214,B,B,9,1892,0,,0,1,B,113350.02242321125
15702,1,3.0,88.55526065730764,,10.0,5,22.0,2017,0.007122317,B,B,1,264,0,,0,1,B,272759.3814650628
14588,23,1.0,106.51421050171056,,1.0,1,2.0,1977,0.014072961,B,B,2,475,0,,0,0,B,242956.0314316449
3710,45,1.0,42.311769565308666,,1.0,17,1.0,1977,0.195781053,B,B,23,5212,6,,3,2,B,217849.4678345459
4188,21,2.0,48.688368478281205,31.06186364414106,5.0,9,14.0,1974,0.194489265,B,B,47,8004,3,125.0,3,5,B,193429.0514859078
8929,42,2.0,62.11165856746502,36.599514182148866,12.0,3,12.0,2008,0.158249043,B,B,21,5731,0,,1,0,B,174161.41564974244
2889,26,2.0,48.277558528251966,33.19111614341109,5.0,4,5.0,1967,0.0,B,B,36,6714,2,2672.0,0,2,B,186265.56859193233
9130,78,1.0,42.50346666189677,22.253045981174136,9.0,13,14.0,1973,0.092290642,B,B,21,4346,2,165.0,1,2,B,124593.8781183755
13482,9,2.0,64.05606957733083,,1.0,8,18.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,172608.53510051186
7707,41,1.0,38.45938348379058,23.770703368886622,6.0,16,17.0,2002,0.175054867,B,B,36,10055,3,,1,0,B,216061.89233222642
11988,11,3.0,61.79010834163435,42.777878219509155,6.0,4,9.0,1968,0.00016967599999999998,B,B,36,5992,0,,1,1,B,238423.61293304162
16149,1,1.0,45.1520190510315,,1.0,21,22.0,1977,0.007122317,B,B,1,264,0,,0,1,B,140063.68608203653
5904,28,2.0,38.47935844837161,25.166244761730944,5.0,6,9.0,1973,0.118537385,B,B,30,6207,1,1183.0,1,0,B,186259.26939452934
5913,90,3.0,44.41846651577453,21.107737443972866,8.0,10,15.0,1973,0.265088676,B,B,37,5288,0,1937.0,3,2,B,214431.0068514204
2544,37,2.0,42.769906106380304,29.120731696549,5.0,2,9.0,1973,0.127811589,B,B,28,7287,5,320.0,1,3,B,171852.38865536446
11167,1,1.0,48.734918305777065,,1.0,16,24.0,1977,0.007122317,B,B,1,264,0,,0,1,B,167019.73361766554
14665,8,1.0,41.29202989478887,20.675775892774343,8.0,6,16.0,1984,0.458174486,B,A,26,4439,1,1130.0,1,5,B,167585.35308891506
3101,27,1.0,42.79661669963063,19.887533230488998,10.0,14,18.0,2014,0.072157581,B,B,2,629,1,,0,0,A,186655.02313449586
15852,111,3.0,75.92162028528058,49.318636822111465,10.0,9,16.0,1985,0.0,B,B,36,6714,2,2672.0,0,2,B,388255.7165585226
15507,58,1.0,42.157404963662586,,0.0,13,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,126484.03441514733
7216,12,1.0,42.98435885936496,23.15195156646791,8.0,17,17.0,1993,0.090799103,B,B,74,19083,2,,5,15,B,200293.0147610172
1333,7,1.0,38.7906662923882,19.442692658936004,9.0,2,10.0,1982,0.130617806,B,B,39,10418,9,900.0,1,9,B,164648.8229706076
2054,23,2.0,65.93122846554154,,1.0,16,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,148179.55811072708
7379,122,1.0,47.00977660474365,20.80458756952866,8.0,9,10.0,2001,0.033493708,B,B,66,10573,1,1322.0,3,8,B,216432.6441838448
7405,75,1.0,58.16522659645932,25.55189433696856,13.0,5,19.0,2005,0.122090347,B,B,29,6566,7,1894.0,4,0,B,276096.06073119584
11092,29,1.0,31.35934950353714,18.14632831982205,5.0,4,5.0,1960,0.069660344,B,B,31,6119,4,,1,2,B,154987.85060411593
9277,105,2.0,60.28701590417737,34.47450161072952,12.0,7,17.0,2013,0.040242764,B,B,25,3478,11,2729.0,3,1,B,91849.92866727222
3584,33,1.0,60.22234182323664,,1.0,21,25.0,1977,0.236108458,B,B,16,3893,27,,3,10,B,411959.3007396164
13120,7,1.0,34.90787473420694,22.550635258739604,5.0,7,5.0,1961,0.130617806,B,B,39,10418,9,900.0,1,9,B,91168.98577670944
15639,9,2.0,62.45581187167286,,1.0,10,18.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,185365.70918556195
16233,96,1.0,41.912580424219215,19.678423219487048,10.0,9,16.0,2005,0.041116354,B,B,53,14892,4,,1,4,B,149635.38731517128
4971,169,5.0,117.8559691942933,76.56131834144773,9.0,12,14.0,2001,0.17891679600000002,B,B,18,3594,4,192.0,1,5,B,608674.1305067175
14154,92,1.0,40.93690634945908,21.21382406690117,7.0,14,17.0,2013,0.460556389,B,B,20,4386,14,,1,5,B,171344.14363802626
9834,62,2.0,73.49953249223378,4.760040068070773,1.0,4,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A,154677.32094837545
16093,23,3.0,71.41798853459603,,1.0,3,4.0,2014,0.034656082000000005,B,B,0,168,0,,0,0,B,117874.72756752065
8942,23,2.0,55.46056063691723,51.52379682707278,1.0,4,17.0,2018,0.034656082000000005,B,B,0,168,0,,0,0,B,120883.15631521546
7618,167,3.0,82.02956195939946,56.86728704796025,8.0,4,5.0,1954,0.050272014,B,B,21,4231,14,1020.0,0,3,B,414194.2853361465
7247,69,2.0,54.66392386632509,29.266790053458664,9.0,13,17.0,1999,0.000991363,B,B,33,6783,3,,1,9,B,377445.07893266756
10417,27,3.0,117.87053187796518,120.7952310978832,1.0,10,12.0,2019,0.072157581,B,B,2,629,1,,0,0,A,240807.79734785442
9429,57,2.0,60.3894930656841,37.19929890558257,10.0,17,17.0,1985,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A,236778.33057514788
15198,9,2.0,60.392095877109746,,1.0,9,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,178109.7161689242
2895,62,1.0,56.72475419057101,,0.0,4,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A,135721.83974457544
6801,176,2.0,59.664005765933815,37.84593663026652,10.0,11,17.0,1973,0.300322518,B,B,52,10311,6,,1,9,B,307352.42068635306
12821,30,3.0,48.87876711492832,48.082068226188746,1.0,13,1.0,2017,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,170574.39355787766
11596,30,1.0,47.19909462410274,,1.0,16,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,160222.4019609974
4850,64,3.0,76.02459284446736,46.956917458806025,9.0,14,16.0,1979,0.002211665,B,B,39,7614,3,,1,5,A,421257.763873729
16628,78,1.0,38.6683959055619,22.102823287347146,6.0,16,16.0,1987,0.092290642,B,B,21,4346,2,165.0,1,2,B,131950.13359624302
15082,3,3.0,74.70569457573798,45.4171111931839,8.0,9,14.0,1997,0.265088676,B,B,37,5288,0,1937.0,3,2,B,402216.5433613575
5914,44,1.0,34.989148054471954,18.46928337164615,6.0,5,9.0,1970,0.036122292,B,B,24,4378,0,1036.0,1,1,B,146043.79801533412
16665,110,3.0,85.28248851649552,49.03351262633275,10.0,16,18.0,1996,0.033493708,B,B,66,10573,1,1322.0,3,8,B,314334.9194084845
9978,27,2.0,73.75513293793348,,1.0,10,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A,202988.04024120708
7792,122,1.0,39.295415910033185,40.57618120056251,8.0,12,10.0,1996,0.033493708,B,B,66,10573,1,1322.0,3,8,B,177830.97474172458
6028,33,1.0,32.32461062306128,,0.0,5,9.0,1977,0.236108458,B,B,16,3893,27,,3,10,B,160008.21236543995
2454,110,3.0,80.16862906188881,44.246764440700495,12.0,3,12.0,2009,0.033493708,B,B,66,10573,1,1322.0,3,8,B,328648.1285113075
6079,108,2.0,55.05519931167854,38.11975674167821,8.0,5,8.0,1958,0.0,B,B,25,5027,4,46.0,1,1,B,387107.550204528
12079,130,1.0,25.41051291468101,14.988742882474101,7.0,10,16.0,1996,0.21843974,B,B,21,4472,6,1450.0,4,7,A,119853.83158540528
14139,78,2.0,49.55933559706926,33.133915023742624,6.0,4,9.0,1972,0.219006007,B,B,28,6746,3,,1,4,B,200902.67391938425
11414,27,2.0,47.50650628108706,29.476993492042933,8.0,8,16.0,2014,0.211401214,B,B,9,1892,0,,0,1,B,165683.08477897302
12308,6,2.0,52.20965224820481,52.35714524566519,1.0,17,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B,145822.09803098673
5044,138,2.0,45.49782581400208,28.410568032016677,5.0,4,5.0,1963,0.0,B,B,36,6714,2,2672.0,0,2,B,200379.48948352414
16456,84,1.0,35.346860366820984,19.95289755240995,10.0,11,14.0,1971,0.14966637300000002,B,B,22,4789,2,4087.0,4,1,B,162624.87216169786
14938,168,1.0,55.54535428736576,22.696217459665387,13.0,14,15.0,2012,0.341071945,B,B,27,5664,48,2300.0,3,11,B,128832.53530224774
8671,47,2.0,47.28056565441123,34.22607337958797,6.0,13,12.0,1976,0.101872465,B,B,23,4583,3,,3,3,B,202497.09992156128
13170,41,2.0,44.793882369924304,28.362624915128325,5.0,8,9.0,1968,0.175054867,B,B,36,10055,3,,1,0,B,200377.7284718111
1971,1,1.0,41.995577099608795,43.681046390466356,1.0,12,20.0,1977,0.007122317,B,B,1,264,0,,0,1,B,150371.0704287088
16028,44,4.0,103.3571253543642,66.48175245311077,10.0,15,18.0,2000,0.036122292,B,B,24,4378,0,1036.0,1,1,B,437758.2823649086
12936,129,2.0,63.99787708805319,37.12446314184622,7.0,6,5.0,1963,0.020741326,B,B,24,5613,5,1340.0,2,5,B,286137.55403393385
